route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,004141,OCESN891056F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87683268:87686006:4:1435:20251224,891056,1,46372,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008093,OCESN891056F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87683268:87686667:4:1430:20260324,891056,1,46373,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008094,OCESN891056F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87683268:87686667:4:1433:20260430,891056,1,46374,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008095,OCESN891056F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87683268:87686667:4:1437:20260422,891056,1,46375,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000646,OCESN891056F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87683268:87686667:4:1431:20251212,891056,1,46376,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000649,OCESN891056F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87682302:87686667:2:1429:20251114,891056,1,46377,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000877,OCESN891058F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87683268:87686667:4:1627:20251218,891058,1,46378,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000005,OCESN891060F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87683268:87686667:4:1824:20251212,891060,1,46379,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000038,OCESN891069F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:858:20251215,891069,0,46380,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000808,OCESN891069F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:858:20251218,891069,0,46381,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000005,OCESN891069F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:857:20251212,891069,0,46382,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008096,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1055:20251212,891071,0,46383,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008097,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1057:20260313,891071,0,46384,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008098,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1058:20260219,891071,0,46385,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,002083,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1106:20260327,891071,0,46386,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008099,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1055:20260430,891071,0,46387,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008100,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1056:20260423,891071,0,46388,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008101,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1055:20251211,891071,0,46389,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000649,OCESN891071F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87682302:2:1014:20251114,891071,1,46390,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000414,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1256:20251121,891073,0,46391,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000823,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87682302:2:1216:20251113,891073,1,46392,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000206,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1257:20260220,891073,0,46393,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008098,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1258:20260219,891073,0,46394,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008087,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1256:20260205,891073,0,46395,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000822,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1254:20251222,891073,0,46396,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008102,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1258:20260226,891073,0,46397,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008103,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1257:20260423,891073,0,46398,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008104,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1306:20260327,891073,0,46399,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000337,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1254:20260102,891073,0,46400,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008105,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1256:20251231,891073,0,46401,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,004881,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1255:20260305,891073,0,46402,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008106,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1259:20260227,891073,0,46403,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008107,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1254:20260108,891073,0,46404,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008108,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1257:20260213,891073,0,46405,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000672,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1256:20260313,891073,0,46406,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008109,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1255:20260424,891073,0,46407,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000157,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1257:20260306,891073,0,46408,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008110,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1306:20260326,891073,0,46409,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,001802,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1255:20260421,891073,0,46410,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000560,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1255:20260430,891073,0,46411,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,002461,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87682302:2:1216:20251114,891073,1,46412,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008111,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:1256:20251211,891073,0,46413,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008112,OCESN891073F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1256:20251212,891073,0,46414,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000414,OCESN891075F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1457:20251121,891075,0,46415,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000462,OCESN891075F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1455:20251212,891075,0,46416,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,002091,OCESN891075F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1455:20251205,891075,0,46417,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000649,OCESN891075F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:1455:20251114,891075,0,46418,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000413,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:2455:20251213,891083,0,46419,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000249,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:2431:20260117,891083,0,46420,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,008113,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:2453:20260425,891083,0,46421,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000161,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:2501:20260221,891083,0,46422,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000141,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686006:87683268:4:2455:20251122,891083,0,46423,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000795,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:2502:20260411,891083,0,46424,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000291,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:2456:20260418,891083,0,46425,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000792,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:2455:20251206,891083,0,46426,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000263,OCESN891083F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87686667:87683268:4:2508:20260307,891083,0,46427,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,007432,OCESN891150F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:635:20260410,891150,1,46428,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,007459,OCESN891150F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:635:20260430,891150,1,46429,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000475,OCESN891150F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:635:20251212,891150,1,46430,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000476,OCESN891150F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:634:20251128,891150,1,46431,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000044,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2019:20251214,891151,0,46432,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008114,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683268:87683573:2:2011:20260329,891151,0,46433,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000891,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683268:4:1957:20260213,891151,0,46434,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000549,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683268:4:1957:20260227,891151,0,46435,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000417,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2011:20251206,891151,0,46436,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000050,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20260425,891151,0,46437,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000526,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2016:20251123,891151,0,46438,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,001065,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20251213,891151,0,46439,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,002562,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20251129,891151,0,46440,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000022,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2011:20251207,891151,0,46441,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000277,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20260404,891151,0,46442,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000909,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2019:20260412,891151,0,46443,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008115,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2019:20260215,891151,0,46444,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000795,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20260411,891151,0,46445,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000150,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20260228,891151,0,46446,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008116,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2019:20260426,891151,0,46447,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008117,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20260418,891151,0,46448,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008118,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2019:20260406,891151,0,46449,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008086,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683268:4:1957:20260430,891151,0,46450,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008119,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2011:20260214,891151,0,46451,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000263,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2019:20260307,891151,0,46452,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000005,OCESN891151F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683268:4:1957:20251212,891151,0,46453,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000413,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686006:5:726:20251213,891152,1,46454,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000205,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:741:20260124,891152,1,46455,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008120,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:727:20260404,891152,1,46456,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000249,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:749:20260117,891152,1,46457,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,002996,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:749:20260214,891152,1,46458,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000473,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:733:20260110,891152,1,46459,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008121,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:727:20260418,891152,1,46460,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,002481,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87683268:2:602:20260328,891152,1,46461,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008122,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683268:87686667:4:736:20260410,891152,1,46462,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000417,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:725:20251206,891152,1,46463,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000393,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686006:5:727:20251122,891152,1,46464,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000050,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:729:20260425,891152,1,46465,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000795,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686667:5:749:20260411,891152,1,46466,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000397,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686006:5:734:20260131,891152,1,46467,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000394,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87686006:5:726:20251129,891152,1,46468,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000475,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683268:87686667:4:735:20251212,891152,1,46469,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008123,OCESN891152F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683268:87686667:4:734:20260430,891152,1,46470,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000539,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2211:20251129,891153,0,46471,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000891,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2211:20260213,891153,0,46472,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000421,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2211:20260125,891153,0,46473,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008114,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683268:87683573:2:2211:20260329,891153,0,46474,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000794,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683268:4:2228:20260214,891153,0,46475,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000908,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2220:20260215,891153,0,46476,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008124,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2212:20260228,891153,0,46477,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008125,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2213:20260404,891153,0,46478,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008126,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2212:20260406,891153,0,46479,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008127,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2212:20260410,891153,0,46480,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000795,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683268:4:2229:20260411,891153,0,46481,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000909,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2221:20260412,891153,0,46482,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000397,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2211:20260131,891153,0,46483,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000182,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2211:20251116,891153,0,46484,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000407,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2211:20260201,891153,0,46485,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008128,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2211:20251214,891153,0,46486,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000413,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686006:87683573:5:2211:20251213,891153,0,46487,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000417,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2211:20251206,891153,0,46488,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008129,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2211:20260426,891153,0,46489,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,008130,OCESN891153F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87686667:87683573:5:2211:20260430,891153,0,46490,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,008131,OCESN891154F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87683573:87682302:13:805:20260425,891154,1,46491,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,000302,OCESN891154F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87683573:87683268:4:651:20260328,891154,1,46492,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,008132,OCESN891154F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87683573:87682302:13:805:20260411,891154,1,46493,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,000008,OCESN891154F1187_F:TER:FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC::87683573:87682302:13:805:20251213,891154,1,46494,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,000106,OCESN891155F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87686667:87683268:10:2414:20260327,891155,0,46495,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,000174,OCESN891155F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87686667:87683268:10:2427:20260125,891155,0,46496,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,000192,OCESN891155F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87686667:87683268:10:2444:20260208,891155,0,46497,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,008133,OCESN891155F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87686667:87683268:10:2419:20260410,891155,0,46498,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,003417,OCESN891155F1187_F:TER:FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950::87686667:87683268:10:2412:20260116,891155,0,46499,
